"id","name"
"GO:0097191","extrinsic apoptotic signaling pathway"
"GO:0006486","protein glycosylation"
"GO:0035195","gene silencing by miRNA"
"GO:0038086","VEGF-activated platelet-derived growth factor receptor signaling pathway"
"GO:0036493","positive regulation of translation in response to endoplasmic reticulum stress"
"GO:0031579","membrane raft organization"
"GO:0042592","homeostatic process"
"GO:0001930","positive regulation of exocyst assembly"
"GO:2000331","regulation of terminal button organization"
"GO:0099152","regulation of neurotransmitter receptor transport, endosome to postsynaptic membrane"
"GO:0002718","regulation of cytokine production involved in immune response"
"GO:0016925","protein sumoylation"
"GO:0090190","positive regulation of branching involved in ureteric bud morphogenesis"
"GO:0031285","regulation of sorocarp stalk cell differentiation"
"GO:0001402","signal transduction involved in filamentous growth"
"GO:0072189","ureter development"
"GO:0045383","positive regulation of interleukin-18 biosynthetic process"
"GO:0009723","response to ethylene"
"GO:0032654","regulation of interleukin-11 production"
"GO:0032180","ubiquinone biosynthetic process from tyrosine"
"GO:1904624","regulation of glycine secretion, neurotransmission"
"GO:1902473","regulation of protein localization to synapse"
"GO:1905207","regulation of cardiocyte differentiation"
"GO:2000457","positive regulation of T-helper 17 cell extravasation"
"GO:1904368","regulation of sclerenchyma cell differentiation"
"GO:0071497","cellular response to freezing"
"GO:0051873","killing by host of symbiont cells"
"GO:0031944","negative regulation of glucocorticoid metabolic process"
"GO:0098926","postsynaptic signal transduction"
"GO:0034102","erythrocyte clearance"
"GO:0110020","regulation of actomyosin structure organization"
"GO:0034551","mitochondrial respiratory chain complex III assembly"
"GO:1903459","mitotic DNA replication lagging strand elongation"
"GO:0072243","metanephric nephron epithelium development"
"GO:0007032","endosome organization"
"GO:0007399","nervous system development"
"GO:0002474","antigen processing and presentation of peptide antigen via MHC class I"
"GO:0032915","positive regulation of transforming growth factor beta2 production"
"GO:0060454","positive regulation of gastric acid secretion"
"GO:0070911","global genome nucleotide-excision repair"
"GO:0032645","regulation of granulocyte macrophage colony-stimulating factor production"
"GO:0018283","iron incorporation into metallo-sulfur cluster"
"GO:0006042","glucosamine biosynthetic process"
"GO:0001658","branching involved in ureteric bud morphogenesis"
"GO:1904320","positive regulation of smooth muscle contraction involved in micturition"
"GO:0014048","regulation of glutamate secretion"
"GO:0098728","germline stem cell asymmetric division"
"GO:0045860","positive regulation of protein kinase activity"
"GO:0038105","sequestering of TGFbeta from receptor via TGFbeta binding"
"GO:0060083","smooth muscle contraction involved in micturition"
"GO:0000398","mRNA splicing, via spliceosome"
"GO:1903888","regulation of plant epidermal cell differentiation"
"GO:0009942","longitudinal axis specification"
"GO:0071588","hydrogen peroxide mediated signaling pathway"
"GO:0016458","gene silencing"
"GO:0009756","carbohydrate mediated signaling"
"GO:0050766","positive regulation of phagocytosis"
"GO:0031030","negative regulation of septation initiation signaling"
"GO:0061968","maintenance of left/right asymmetry"
"GO:0007411","axon guidance"
"GO:0060619","cell migration involved in mammary placode formation"
"GO:0001867","complement activation, lectin pathway"
"GO:1903544","response to butyrate"
"GO:1901269","lipooligosaccharide metabolic process"
"GO:1900195","positive regulation of oocyte maturation"
"GO:0060696","regulation of phospholipid catabolic process"
"GO:1905915","regulation of cell differentiation involved in phenotypic switching"
"GO:0080141","regulation of jasmonic acid biosynthetic process"
"GO:1902105","regulation of leukocyte differentiation"
"GO:0043571","maintenance of CRISPR repeat elements"
"GO:1902420","signal transduction involved in Dma1-dependent checkpoint"
"GO:0006638","neutral lipid metabolic process"
"GO:0045070","positive regulation of viral genome replication"
"GO:2000893","cellotriose metabolic process"
"GO:0010017","red or far-red light signaling pathway"
"GO:1903725","regulation of phospholipid metabolic process"
"GO:0031175","neuron projection development"
"GO:2000871","negative regulation of progesterone secretion"
"GO:0019577","aldaric acid metabolic process"
"GO:0032669","regulation of interleukin-25 production"
"GO:0010517","regulation of phospholipase activity"
"GO:0046355","mannan catabolic process"
"GO:0046836","glycolipid transport"
"GO:0045691","regulation of embryo sac central cell differentiation"
"GO:0060189","positive regulation of protein desumoylation"
"GO:0070537","histone H2A K63-linked deubiquitination"
"GO:0002688","regulation of leukocyte chemotaxis"
"GO:0060339","negative regulation of type I interferon-mediated signaling pathway"
"GO:0090204","protein localization to nuclear pore"
"GO:0009668","plastid membrane organization"
"GO:0033530","raffinose metabolic process"
"GO:0060506","smoothened signaling pathway involved in lung development"
"GO:0032897","negative regulation of viral transcription"
"GO:1903929","primary palate development"
"GO:0007166","cell surface receptor signaling pathway"
"GO:0044062","regulation of excretion"
"GO:0006953","acute-phase response"
"GO:0009735","response to cytokinin"
"GO:0021842","chemorepulsion involved in interneuron migration from the subpallium to the cortex"
"GO:0060926","cardiac pacemaker cell development"
"GO:0045960","positive regulation of complement activation, classical pathway"
"GO:0015757","galactose transmembrane transport"
"GO:0000117","regulation of transcription involved in G2/M transition of mitotic cell cycle"
"GO:0048304","positive regulation of isotype switching to IgG isotypes"
"GO:1904231","positive regulation of succinate dehydrogenase activity"
"GO:0060004","reflex"
"GO:1903201","regulation of oxidative stress-induced cell death"
"GO:0090361","regulation of platelet-derived growth factor production"
"GO:0010468","regulation of gene expression"
"GO:0048525","negative regulation of viral process"
"GO:0006740","NADPH regeneration"
"GO:0097701","response to pulsatile fluid shear stress"
"GO:0100024","regulation of carbohydrate metabolic process by transcription from RNA polymerase II promoter"
"GO:1902231","positive regulation of intrinsic apoptotic signaling pathway in response to DNA damage"
"GO:0050926","regulation of positive chemotaxis"
"GO:0035455","response to interferon-alpha"
"GO:0032005","signal transduction involved in positive regulation of conjugation with cellular fusion"
"GO:0006801","superoxide metabolic process"
"GO:0070511","negative regulation of histone H4-K20 methylation"
"GO:0006997","nucleus organization"
"GO:0009155","purine deoxyribonucleotide catabolic process"
"GO:0071899","negative regulation of estrogen receptor binding"
"GO:0032657","regulation of interleukin-14 production"
"GO:0051679","6-alpha-maltosylglucose metabolic process"
"GO:1901143","insulin catabolic process"
"GO:0140145","copper ion export from vacuole"
"GO:0007291","sperm individualization"
"GO:0030155","regulation of cell adhesion"
"GO:0007210","serotonin receptor signaling pathway"
"GO:1903831","signal transduction involved in cellular response to ammonium ion"
"GO:0003337","mesenchymal to epithelial transition involved in metanephros morphogenesis"
"GO:0034199","activation of protein kinase A activity"
"GO:0035522","monoubiquitinated histone H2A deubiquitination"
"GO:0060337","type I interferon signaling pathway"
"GO:0090520","sphingolipid mediated signaling pathway"
"GO:0019747","regulation of isoprenoid metabolic process"
"GO:0097527","necroptotic signaling pathway"
"GO:1904048","regulation of spontaneous neurotransmitter secretion"
"GO:0002480","antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent"
"GO:0048011","neurotrophin TRK receptor signaling pathway"
"GO:0050812","regulation of acyl-CoA biosynthetic process"
"GO:0019418","sulfide oxidation"
"GO:0021565","accessory nerve development"
"GO:0018344","protein geranylgeranylation"
"GO:0045694","regulation of embryo sac egg cell differentiation"
"GO:0006612","protein targeting to membrane"
"GO:0001759","organ induction"
"GO:0097485","neuron projection guidance"
"GO:1903426","regulation of reactive oxygen species biosynthetic process"
"GO:1903719","regulation of I-kappaB phosphorylation"
"GO:0060456","positive regulation of digestive system process"
"GO:0048866","stem cell fate specification"
"GO:0071071","regulation of phospholipid biosynthetic process"
"GO:0060786","regulation of cell differentiation involved in tissue homeostasis"
"GO:0100020","regulation of transport by transcription from RNA polymerase II promoter"
"GO:0061999","regulation of cardiac endothelial to mesenchymal transition"
"GO:0035773","insulin secretion involved in cellular response to glucose stimulus"
"GO:0000054","ribosomal subunit export from nucleus"
"GO:0051622","negative regulation of norepinephrine uptake"
"GO:0051349","positive regulation of lyase activity"
"GO:0010204","defense response signaling pathway, resistance gene-independent"
"GO:0060544","regulation of necroptotic process"
"GO:0071502","cellular response to temperature stimulus"
"GO:0015230","FAD transmembrane transporter activity"
"GO:0010019","chloroplast-nucleus signaling pathway"
"GO:0007422","peripheral nervous system development"
"GO:0033531","stachyose metabolic process"
"GO:0045697","regulation of synergid differentiation"
"GO:0051601","exocyst localization"
"GO:0086004","regulation of cardiac muscle cell contraction"
"GO:2000592","regulation of metanephric DCT cell differentiation"
"GO:0060863","regulation of floral organ abscission by signal transduction"
"GO:2001122","maltoheptaose metabolic process"
"GO:0061541","rhabdomere morphogenesis"
"GO:1990403","embryonic brain development"
"GO:0035987","endodermal cell differentiation"
"GO:0044090","positive regulation of vacuole organization"
"GO:0023014","signal transduction by protein phosphorylation"
"GO:0051585","negative regulation of dopamine uptake involved in synaptic transmission"
"GO:0072091","regulation of stem cell proliferation"
"GO:0045840","positive regulation of mitotic nuclear division"
"GO:1903284","positive regulation of glutathione peroxidase activity"
"GO:0036295","cellular response to increased oxygen levels"
"GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"
"GO:0002790","peptide secretion"
"GO:0019230","proprioception"
"GO:1902285","semaphorin-plexin signaling pathway involved in neuron projection guidance"
"GO:0051691","cellular oligosaccharide metabolic process"
"GO:0055083","monovalent inorganic anion homeostasis"
"GO:1905770","regulation of mesodermal cell differentiation"
"GO:2000889","cellodextrin metabolic process"
"GO:0060518","cell migration involved in prostatic bud elongation"
"GO:0035616","histone H2B conserved C-terminal lysine deubiquitination"
"GO:0032646","regulation of hepatocyte growth factor production"
"GO:0001789","G-protein coupled receptor signaling pathway, coupled to S1P second messenger"
"GO:0009223","pyrimidine deoxyribonucleotide catabolic process"
"GO:0007436","larval salivary gland morphogenesis"
